"ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
0.153390701564552,0.165993457910297,0.139388459445734,0.191895675074204,0.292537962348935,0.178482983691154
0.19889060109227,0.145927713337662,0.233181315410749,0.180233585748483,0.294099597247629,0.228042630966928
0.216068738613191,0.233158881825079,0.270165494885422,0.237079803263586,0.206815991815422,0.256474761786214
0.182611464952469,0.223632517478502,0.216593230072671,0.243356322487434,0.150118888263177,0.182211926748092
0.140487625042065,0.210569236988801,0.186973042224524,0.209054541838453,0.0885806301342061,0.150128245457531
0.0967323838453868,0.145628740991693,0.0748708711685186,0.177566649359021,-0.00356146322000757,0.0956528223630696
0.104662845634498,0.0894941751738958,0.0454284537115719,0.125909851467832,0.119771336313507,0.0847450555397203
0.140743921328214,0.0737063641169659,0.0761177968884093,0.0831018691709176,0.14297590436886,0.146474035079581
0.168278219337726,0.103295891134737,0.121548315010172,0.107366849284691,0.118625828812576,0.165142356079948
0.135053119234036,0.148109944619796,0.120013816331893,0.147895094716895,0.14499736668841,0.131434175116128
0.141744286683003,0.134981247844344,0.153561123763729,0.14754101649599,0.131385587526408,0.127899313916424
0.173879239379265,0.153736217302954,0.174675796838519,0.160608441629515,0.135208057521798,0.150419197175024
0.152613321517814,0.165509637743963,0.150598598355662,0.17220405880894,0.165402191820389,0.153189320198614
0.149072975298667,0.162885547663575,0.18082282627468,0.185284507559455,0.19099127119552,0.177178324427464
0.152246997177621,0.171358342057744,0.163594320123496,0.151476362746427,0.121442677479893,0.182614371953204
0.141511059634236,0.163580066141261,0.141563772214613,0.140138827620192,0.0753763735264574,0.155329086471556
0.134232201910186,0.148031389507169,0.130888237345275,0.145527303386245,0.164269988621244,0.150488730930704
0.142230472966992,0.12753715396692,0.125843214614665,0.100173386242564,0.159756073506338,0.17196188900675
0.168895770454114,0.131794545350771,0.161813529923979,0.130662890138667,0.193546089061164,0.181350422526463
0.202027897482181,0.162881943671824,0.217476534356676,0.147176859436299,0.237159377063619,0.206873039813285
0.206971759643474,0.213678913630638,0.257820779944232,0.232578700562435,0.216903384608162,0.235413847821676
0.23105592652392,0.239307304498119,0.314490579867076,0.250513744823563,0.277531306038568,0.267522153632144
0.297738569735398,0.274497649199854,0.414238246642051,0.273953345691319,0.215561346419996,0.317493035825865
0.235520588319722,0.345280380116154,0.35977716863226,0.333987086030549,0.164534541089699,0.271957687518651
0.201323477159641,0.306143614466718,0.341175879383831,0.309667158761531,0.222918845251302,0.240800238416661
0.192297383182831,0.269672614519837,0.277887709730009,0.250825480320943,0.203255715868022,0.233816237995805
0.168221854212763,0.205476964626757,0.18904534211085,0.233433338645956,0.262265822445625,0.185181594099539
0.241924716176921,0.180189190929803,0.283603546625184,0.197606655459706,0.277739554253765,0.2666514857858
0.204178356348909,0.259258376366508,0.251435766373419,0.259426149768066,0.151871257331221,0.256190367312285
0.166970781268762,0.229113576502178,0.234337437169755,0.224781346612333,0.0924117855600488,0.194279323371641
0.156115062758663,0.206910181539003,0.187307839310456,0.228924197233778,0.170069878693637,0.16132924266581
0.147664904261565,0.147948928306673,0.131872891041317,0.18839003873931,0.19845554992483,0.159876924372093
0.157504213270879,0.148988875291865,0.137352343777961,0.106858368202409,0.358239463341353,0.216445763797741
0.317821139379016,0.141777665610988,0.3620747472603,0.191268751346255,0.338993652663067,0.379579007506271
0.260859175727224,0.335236690899685,0.367899891476928,0.385648329103944,0.269766951574827,0.310093700689544
0.201218106407,0.341250911773112,0.369305582871481,0.329839977004044,0.249399929340382,0.240368438696869
0.249451200666997,0.32328576723935,0.406226423650374,0.374743806364024,0.106684293328732,0.257977753234552
0.146917111457502,0.284468255113065,0.170563981183602,0.320718005748791,0.190368059808936,0.159537715726662
0.137976656320267,0.139642294142294,0.176569979074007,0.143558602569415,0.273261463510005,0.180803004187669
0.167049579320035,0.171210151345141,0.137396249486097,0.146625481917914,0.223984937593756,0.233141775064801
0.141054982856233,0.109204527746644,0.0939008796297283,0.149173985456065,0.199384929221283,0.192588559459839
0.123857471111013,0.141510525288808,0.10714529469154,0.122400343248686,0.135843863946284,0.124195304062295
0.138922413609773,0.109866977718422,0.109416632821605,0.12877480447415,0.0131743233233238,0.108041820780294
0.157430675712047,0.124610503069972,0.122465463041892,0.120949906156319,0.0733674501315625,0.119799808655241
0.174902463809052,0.13536358876238,0.154644927804403,0.142141061633278,0.170993690755679,0.147974627869084
0.156600121341931,0.173018677446541,0.150744890112027,0.160394726768134,0.155996183781673,0.164413091396774
0.128807313953048,0.154265690901053,0.130336927823642,0.129343330480693,0.0288337158474684,0.180943158364114
0.100460813798602,0.134857111778631,0.0801765989533071,0.121489455306907,0.13273991679271,0.141212556427234
0.109532727549901,0.0830862610247378,0.0708906184320837,0.0773843144763523,0.260581142828905,0.169594746810109
0.166461209705034,0.0920933216315909,0.112524685720311,0.0899742472945873,0.12121082827954,0.206182767970306
0.154659472721126,0.134574416974652,0.107492669739171,0.10950033836518,0.0458619826529808,0.181026650364737
0.112521973488725,0.139062707045853,0.0904302282152828,0.1022421998705,-0.0333517936226337,0.12799698703198
0.0800986815682073,0.107374473222958,0.0552349437178816,0.0768175516130958,0.0338531152005908,0.0802975616400867
0.119356904478082,0.0577025220615604,0.0539559399415439,0.0350385293287286,0.0973387400501148,0.125195831983209
0.161850711020965,0.0818838270897966,0.0871316460418972,0.0723812020533256,0.160705491536351,0.16754024601604
0.156922940163228,0.112503535831545,0.114606192147567,0.0938431050787782,0.0722033422529722,0.167172575078579
0.180222188847151,0.148684129821689,0.179815117298762,0.169134619292508,0.132968993414313,0.176149464427261
