"V1","V2","V3","V4","V5"
0.18205762922966,0.169799315157632,0.192317058417406,0.189380372527935,0.207614968468464
0.200429643903516,0.177647251152497,0.213389546199976,0.208352799960837,0.234094029049337
0.205840851420294,0.191727426611453,0.224006706758761,0.216352274591626,0.244353824658662
0.188595793828051,0.200244477887791,0.209512210237129,0.197064843955609,0.218148916375199
0.149221072206368,0.192719312819022,0.16315926679906,0.153400370432297,0.16421071821811
0.114215386782949,0.165992027699564,0.113610548045676,0.108338550421573,0.106956796277675
0.10215238671668,0.134392797163147,0.0846154841105027,0.0866362976007873,0.0877627740324426
0.112316415786928,0.115091498555246,0.0847868899778293,0.0944499186429232,0.0990880935068406
0.126811217683195,0.11407255353055,0.10091753058868,0.113389025733659,0.115390952568587
0.140516703679991,0.12188443686602,0.124335600366387,0.134878777458794,0.129680556995082
0.151515002195595,0.133528083070429,0.145604219641588,0.150071912651213,0.136469419638763
0.158353900958588,0.144422660725408,0.1594610802087,0.160139530499511,0.145364234950402
0.158202888905093,0.152650807587284,0.163286991229785,0.162521076541727,0.153128727800355
0.158809308959256,0.155847886234402,0.164284771693938,0.163499104801485,0.162720590027228
0.152736522483253,0.157815634122926,0.156461917657055,0.158218415371178,0.161697078036394
0.147280539647447,0.154488981239428,0.146985948619498,0.153372682215437,0.151959586550711
0.141142921988133,0.150011263965613,0.138548459226224,0.146778196560813,0.139365892474919
0.15237721399265,0.144748702503425,0.14775328600674,0.155567268288764,0.140667523721234
0.17210611246706,0.149612425141779,0.17238971536156,0.176495722609709,0.15668375449087
0.202341988132186,0.163259479438991,0.211229357299442,0.209448788535277,0.193237020263868
0.239449571480848,0.186862818174066,0.262944536571437,0.250779901369033,0.241081910746126
0.274369345604533,0.219237169618719,0.314514243901325,0.292237065137672,0.283952228273245
0.294368204457534,0.25455647493646,0.349590430604152,0.317716541982487,0.303673312497116
0.28399505231637,0.279189156741387,0.347750795012366,0.311655719565234,0.290043838413225
0.261970443358307,0.28280356630423,0.321655521907904,0.288103758419323,0.260489004977059
0.234156805581239,0.26953756882,0.283614143977439,0.255943606422144,0.230630515530517
0.222201851537807,0.246964412629492,0.256159426609371,0.23627319152839,0.219724875363386
0.219191667733098,0.228601180954804,0.247828765376576,0.23151066341648,0.222885265544315
0.218962379345466,0.22347259980312,0.244200442834193,0.232314533664394,0.228584993237936
0.198039077573192,0.221329152009729,0.22266097913197,0.216138191620237,0.210197126509958
0.173671463442023,0.207924887761213,0.191263385268996,0.192770621808703,0.181620598161668
0.171037232983669,0.188543682503052,0.181432392103047,0.183442079291416,0.171332803895684
0.213905057343076,0.178872919155122,0.217029609408789,0.216199510340868,0.206099128953898
0.275795936499647,0.203318231698749,0.285581980047007,0.273021664556549,0.266450835748624
0.300587779338399,0.244126833220955,0.332309850792182,0.308970856852799,0.305858385291183
0.293088937017003,0.277096348770842,0.346548959285256,0.313198043387515,0.313419067245384
0.258040460512404,0.287339899720491,0.312492441131469,0.279835402957014,0.273997015493187
0.210618145588158,0.264908177219428,0.248837954622939,0.22847035353037,0.225483870172695
0.177572615006263,0.236361982819758,0.194445708549745,0.188013750670641,0.18969162144637
0.148771384515127,0.199741503271303,0.147045186283699,0.160665861214483,0.168186988903922
0.138496812998241,0.170478033002927,0.120159873489563,0.139696808518779,0.148498202146274
0.134114820527042,0.151636009102524,0.109320856023998,0.127789549140957,0.129272738223407
0.1419198349616,0.142076244243721,0.115625619580346,0.129086014044109,0.120916667696682
0.15233728319515,0.142047673240284,0.129257698918209,0.138920851223412,0.126822944573206
0.156004212696602,0.148331043882786,0.135658828209912,0.145835885905858,0.128787292067039
0.147408291939428,0.152602725432838,0.132068327766943,0.147187437159839,0.132935461213017
0.133097019186406,0.149148621560173,0.118471834717632,0.142858105453923,0.122951303550674
0.123872979482581,0.139764246543285,0.102804231313497,0.134213451483536,0.115000548137966
0.118954615938313,0.13027926362353,0.0914198780604957,0.127984190591845,0.105865543868439
0.12421824489215,0.124270152111622,0.0941835128210664,0.132165931839845,0.109411354595852
0.123888959503671,0.124246394316713,0.0946008340238369,0.132133527331084,0.105755639624032
0.0826152243100132,0.0934564550374466,0.0829986855900183,0.122971001489267,0.0868117523842061
0.0951936536109238,0.108477175907229,0.0740854298893662,0.113021204668697,0.0690451046334252
0.0980725016229346,0.100563452976812,0.074042115179838,0.113398774269259,0.0665497078142846
0.118306777764239,0.0994537697708273,0.092027747278987,0.128592669390121,0.0867762134132136
0.148721424077226,0.110668440856777,0.130102381146408,0.159278234288488,0.125363076507906
0.1727724632892,0.133498728821254,0.166879115192597,0.185500039819727,0.155703996221448
0.19318353524066,0.156817821344601,0.199276663876116,0.209262788538271,0.174563692580277
