"ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
0.153390701564552,0.165993457910297,0.139388459445734,0.191895675074204,0.296019474509898,0.178482983691154
0.19547528854484,0.149535203245483,0.230834542491846,0.169081781029239,0.319810334859895,0.228238816664204
0.222104115112051,0.212120259773711,0.267196107212428,0.232766895504717,0.243001966520315,0.260226186693818
0.167635593191706,0.224817165734908,0.220048311155981,0.24188273345996,0.184304987237707,0.188108668052275
0.143953700645743,0.214309039973587,0.189420838545955,0.207827830777329,0.102890385812983,0.147614312002427
0.113169075994688,0.162172826420975,0.0832591497357829,0.179598119267316,-0.0446719351063815,0.090277237740034
0.105262153732304,0.0998808018814017,0.0484214304420415,0.127353362123917,0.145308639853751,0.079868946512224
0.140923918847446,0.0858204641190665,0.0740414225336143,0.0710028608166316,0.18771982283113,0.131957710607912
0.162030868764872,0.0978421522450813,0.118041254741954,0.111813614339741,0.0339919515249932,0.153686152725948
0.135489190230091,0.145786220256351,0.119776805542445,0.145537579291828,0.0969691728183728,0.141046272187014
0.147212511375296,0.134367671959156,0.150979360322687,0.148382173052408,0.184386780342931,0.134028123201879
0.164480528184596,0.149790271274069,0.172793500818334,0.160981205129805,0.14664882298969,0.146677321442349
0.146548730498057,0.161201136500258,0.152260877644853,0.179607011828007,0.162228051533022,0.153782995010407
0.160753144544691,0.154822271152017,0.178383316420016,0.165764791214201,0.196662188749087,0.175269119300195
0.161179673309318,0.166021778654524,0.164851878899237,0.172147946311932,0.128383357845954,0.175003152052835
0.142534873491433,0.158307844273921,0.143585671250355,0.163304998025814,0.0735446251078708,0.155697671458181
0.14008624867897,0.15110715806489,0.132005706374139,0.150775046198541,0.142131310007785,0.156850203401372
0.146603784373343,0.132672207226668,0.126386140474162,0.123945345259568,0.17282906569224,0.169493669917953
0.16419733129623,0.137257348878768,0.158770170692923,0.141991488507517,0.193992479756912,0.173955867588932
0.192081714622774,0.15970007801436,0.212296535728322,0.15170506086645,0.226524123231844,0.206293300605396
0.202435662745552,0.196513960011212,0.253706631931568,0.191972608764024,0.221597547560432,0.236524436693225
0.2214813200127,0.226138960721717,0.308920772386471,0.229331306756323,0.259616350003786,0.25557464522521
0.273240480341047,0.259082578597524,0.404145653303822,0.268956857793851,0.215150866156655,0.303097176525939
0.23385351953426,0.323559859508366,0.36379568685615,0.327111164774526,0.179987298733139,0.273957427031791
0.211335368814771,0.296162609772969,0.343424486743305,0.296536548454614,0.205739445749009,0.239915300317035
0.201728353461136,0.279315547880394,0.284253388693875,0.28204710051849,0.199714140394368,0.225152381104326
0.167051118035699,0.226325980111609,0.198440887079733,0.247918430588548,0.282055116131396,0.192281334275514
