"ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
0.156362483487399,0.165993457910297,0.139384024679271,0.191895675074204,0.282068707926427,0.177334642621034
0.157139319417895,0.150406437945545,0.232663118289572,0.17573839448879,0.1656920417705,0.153602750004741
0.16747143824268,0.212304830417083,0.268226521209423,0.242799311542138,0.241772136144844,0.151574984089244
0.162702787478455,0.224884177553841,0.220007917785662,0.242872496073234,0.214145229804109,0.146970667781779
0.156868763240506,0.214696866156977,0.188615569251418,0.207827830777329,0.135494947205497,0.165646107810743
0.151481755726897,0.161676383587513,0.0830126576743281,0.165647113065773,0.0668635761478142,0.158538659276467
0.143436558476739,0.100378847485272,0.0471296558023362,0.115626340725556,0.0549484033860687,0.141784281156255
0.146166132031203,0.0860600494560596,0.0742674324936515,0.0792250425548462,0.154693861068964,0.158290384604535
0.150288034688281,0.0982408206683618,0.119449537798669,0.105190688600416,0.0975876745008187,0.16720925068811
0.150418525581369,0.146062653406922,0.119933247005222,0.146305090869685,0.116167876898114,0.15371027245179
0.15130286755849,0.134468252418333,0.15195263887254,0.146177737480749,0.14779483539144,0.168497947697935
0.155241026745981,0.149689902245987,0.17354834008065,0.164953717114611,0.149379020606028,0.18230127309484
0.154376725531649,0.161011237535423,0.151671533186163,0.181181717056775,0.135021737924301,0.175013884607228
0.154287738061641,0.154938393452229,0.179134700005438,0.165571649663083,0.127640148713737,0.176210396257963
0.156367787577838,0.165771500359749,0.164491006673969,0.17703010071658,0.144576944173969,0.172097924832859
0.153085810718309,0.158309349140188,0.142909856367719,0.152881916451371,0.119723054729009,0.166335433567628
0.151685932509824,0.151124956224363,0.131603774936621,0.147809716698334,0.120949394445807,0.178717148542006
0.151617247535615,0.132510559015142,0.12618808138853,0.113867136824304,0.133847421737431,0.175440022302194
0.153202295009469,0.137423196309306,0.159743259504215,0.144239743508009,0.131863934970198,0.195107984822793
0.158478711084417,0.159800587589295,0.214094451406436,0.157849045381896,0.133053069932749,0.201309171624726
0.162986496292015,0.196777000547961,0.253486185462895,0.191434955358613,0.145849289866411,0.19537822780647
0.167397737563258,0.227060993511384,0.308524727518937,0.235101075790573,0.177437916502304,0.204118367816441
0.176318241377791,0.261618470876521,0.40670145096915,0.273242910728928,0.172301237191062,0.210309440644645
0.178698571230727,0.327520138118291,0.363638233712572,0.325826617193422,0.150928494343894,0.201468588496033
0.173717394016139,0.300318942642294,0.343034021199495,0.305788622980216,0.155952217956462,0.20138007861243
0.172118464739615,0.282277762295524,0.283521754408789,0.261583028719271,0.166208722478503,0.202135387178935
0.164049254683186,0.227077602908539,0.194441763716428,0.222803689839797,0.174287469744943,0.190310415014476
0.177278184845588,0.182315884655483,0.2782325684126,0.182778458119363,0.211712042627834,0.226428497144245
0.173208551649497,0.248162030924129,0.2536805523253,0.259106738639048,0.222779875205641,0.228899943903562
0.174563775992047,0.230243703144113,0.236262681395285,0.225352877326661,0.191772536101306,0.223338812589041
0.172335339981429,0.220457731130382,0.188970054663774,0.221649871033207,0.18726525553087,0.194831781226551
0.173127935471058,0.153160365064913,0.134735493742166,0.179548781758597,0.170437989108367,0.191625894781777
0.173025909953944,0.141760823398958,0.13728670584837,0.129315828156429,0.205609811660011,0.204899268708996
0.202087914034482,0.158746794818516,0.348244023616658,0.165263502761772,0.229884253796803,0.236912106303966
0.197609258967069,0.312413311271978,0.366754349476714,0.337453311035321,0.227290290868014,0.250859374503848
0.206590650371132,0.329596981750926,0.369136374513426,0.337532791044047,0.283421802591976,0.250511240233636
0.193877809742657,0.328163720089657,0.403992000418267,0.338847426533155,0.217633340417665,0.246688685591117
0.192755662355457,0.284507141802118,0.186065811471619,0.331514159405569,0.203651594218011,0.19891417971163
0.202764420048404,0.174151119779695,0.178027190258161,0.174025431338721,0.214359451465162,0.180534318485542
0.189363181108579,0.182225427768573,0.139948307529474,0.159999357573592,0.187423838751855,0.188447867341411
0.186106832239481,0.12375661319686,0.0967958268785676,0.1626290075963,0.143022039732884,0.187538143358871
0.181099111291228,0.148665122974814,0.106491989710428,0.128204085448435,0.14334462500335,0.19584968127801
0.180520047301464,0.127903172276938,0.109231611174468,0.137088194541681,0.0905243753146862,0.191749655373477
0.179592825415124,0.1319730182358,0.121628816534006,0.139776341056594,0.108577577361742,0.198617041589663
0.180234921646754,0.145521928331601,0.152567220662204,0.14201850053391,0.134419171897935,0.190297400072721
0.177529933590898,0.174531588591003,0.150859361914934,0.16119401444145,0.162904740365377,0.187363993455582
0.17595659971209,0.162426499706757,0.131629955366504,0.145797274492962,0.0907872430797849,0.193846602159472
0.172883920046964,0.142491220405049,0.0833845742481072,0.119621648995745,0.0777973761001423,0.204140332276651
0.172443946685152,0.100500571186874,0.0716632997061045,0.0914136854920592,0.13291557390746,0.224066182335684
0.173419221067225,0.105642717209672,0.109982315648532,0.0937915839383173,0.0465078247433122,0.2192161429345
0.170746586608677,0.139005224472278,0.107647351038187,0.0993367151214163,0.0609247314242559,0.222312723704106
0.0875749852148694,0.106218241908628,0.0915050578869695,0.0993791131160729,0.0320572772427984,0.227177418107919
