"ARIMA","ARIMAX","ETS","ADL","VAR","FAVAR"
0.144917360130642,0.165993457910297,0.139389996428215,0.191895675074204,0.309064853916027,0.152579358643397
0.229490688721985,0.150406437945545,0.232663118289572,0.17573839448879,0.278414721741499,0.255882573390353
0.228782722445349,0.212304830417083,0.268226521209423,0.242799311542138,0.220090910376577,0.236241135055103
0.212188583900394,0.224884177553841,0.219996947386643,0.242872496073234,0.189012887651064,0.219392972289103
0.147174196503727,0.214696866156977,0.188615569251418,0.207827830777329,0.0944040849589921,0.151430236369192
0.0841276036304255,0.161676383587513,0.0830531560211558,0.165647113065773,-0.0288321985059173,0.0848619696327811
0.0823018325465908,0.100378847485272,0.0471296558023362,0.115626340725556,0.0526691387016377,0.0427261891006293
0.101300303455326,0.0860600494560596,0.0743108042022808,0.0792250425548462,0.211438093430655,0.102643261155097
0.159722668627747,0.0982408206683618,0.119449537798669,0.105190688600416,0.110421571678853,0.147534171907427
0.131004047462679,0.146062653406922,0.119933247005222,0.146305090869685,0.0408454155155952,0.123445138690853
0.153656788887634,0.134468252418333,0.15195263887254,0.146177737480749,0.200348132408829,0.16027304431171
0.164211551034786,0.149689902245987,0.17354834008065,0.164953717114611,0.172731629222022,0.145018991420464
0.153137157678405,0.161011237535423,0.151671533186163,0.181181717056775,0.163106004067985,0.149469708305481
0.168762998847086,0.154938393452229,0.179134700005438,0.165571649663083,0.17187027017188,0.180221872945962
0.156329483869782,0.165771500359749,0.164491006673969,0.17703010071658,0.179326454067816,0.164776098635093
0.149235503609187,0.158309349140188,0.142909856367719,0.152881916451371,0.0805656601405331,0.152857948436871
0.127423717799154,0.151124956224363,0.131603774936621,0.147809716698334,0.0840488886924065,0.132968290556091
0.138667271851006,0.132510559015142,0.12618808138853,0.113867136824304,0.199897653874367,0.150193910795372
0.165788270706046,0.137423196309306,0.159743259504215,0.144239743508009,0.196254745429283,0.174149680284668
0.206566125610656,0.159800587589295,0.214094451406436,0.157849045381896,0.247671770127025,0.218004870796333
0.234238531880084,0.196777000547961,0.253457188468758,0.191434955358613,0.288478497705804,0.238791132777277
0.268245904718522,0.227060993511384,0.308484943782488,0.235101075790573,0.313450847137517,0.302200610723951
0.342940649341682,0.261618470876521,0.406649957458342,0.273242910728928,0.295561362504919,0.350898182083753
0.292281928081228,0.327520138118291,0.36327142183214,0.325826617193422,0.228658701859695,0.306745862124073
0.278010284543653,0.300318942642294,0.343014845698591,0.305788622980216,0.218231431687857,0.304747374289576
0.214939219363325,0.282277762295524,0.283520747929268,0.261583028719271,0.207805232432183,0.225541186898817
0.182805158499263,0.227077602908539,0.194441763716428,0.222803689839797,0.255919151253601,0.198549001738819
0.259203912010813,0.182331491791541,0.2782325684126,0.182778458119363,0.280520354599823,0.267342436776726
0.227186436490919,0.248162030924129,0.253683242326198,0.259106738639048,0.232565430307274,0.247593355713705
0.219670553697436,0.230243703144113,0.236270238935856,0.225352877326661,0.144919207713818,0.235736737020151
0.140415706820752,0.220457731130382,0.18898745329814,0.221649871033207,0.107680940606746,0.155981901297716
0.140696112470055,0.153181543056289,0.134763057434922,0.179548781758597,0.154832043653584,0.138027043899341
0.154281457886765,0.141760823398958,0.137309064975165,0.129315828156429,0.388824490289344,0.165251167122495
0.345908831744838,0.158759885279296,0.348244023616658,0.165263502761772,0.340651736929951,0.36568564761465
0.328176598215038,0.312377599774016,0.366754349476714,0.337453311035321,0.344701614325775,0.324074880721962
0.323040011856026,0.329596981750926,0.369136374513426,0.337532791044047,0.32567264010357,0.334768782703035
0.293340595268113,0.328163720089657,0.403992000418267,0.338847426533155,0.152111976278351,0.280652510519753
0.154636166970629,0.284507141802118,0.186065811471619,0.331514159405569,0.160996206620948,0.16447772125937
0.189230919456179,0.174151119779695,0.178054629460159,0.174025431338721,0.224680484604069,0.192821602928978
0.11704380155862,0.182225427768573,0.139948307529474,0.159999357573592,0.195908407303079,0.142948006320935
0.153806415918748,0.12375661319686,0.0967958268785676,0.1626290075963,0.112725092180576,0.180792137267926
0.125607462814014,0.148665122974814,0.106491989710428,0.128204085448435,0.161794039681265,0.109206454839768
0.132800282092896,0.127903172276938,0.109231611174468,0.137088194541681,0.100797603263436,0.126317624359227
0.147243416045758,0.1319730182358,0.121628816534006,0.139776341056594,0.11920687313325,0.128091844149471
0.178821147504425,0.145521928331601,0.152567220662204,0.14201850053391,0.118412292590761,0.163792465350184
0.161236312867002,0.174531588591003,0.150859361914934,0.16119401444145,0.153595421410475,0.131383873866065
0.139686305269516,0.162426499706757,0.131629955366504,0.145797274492962,0.0524523281942894,0.169958198588431
0.0958401081767388,0.142491220405049,0.0833845742481072,0.119621648995745,0.0555932134331458,0.10892782962807
0.106176899409717,0.100500571186874,0.0716632997061045,0.0914136854920592,0.250218306521666,0.116553523161142
0.143441915021517,0.105642717209672,0.109982315648532,0.0937915839383173,0.0976722930031398,0.179874425855484
0.145142564436916,0.139005224472278,0.107647351038187,0.0993367151214163,0.0794433598754895,0.149494741529019
0.0910259504681856,0.106218241908628,0.0915050578869695,0.0993791131160729,0.0174358321482468,0.142972960737987
0.0686084797147176,0.107813964490443,0.0574844300149295,0.0874861887181081,0.0237430064389665,0.0706632864584004
0.085960238139967,0.0727103786474654,0.0541744548562057,0.0328048675992898,0.0887373975436239,0.114420234579733
0.122515752292071,0.0845392346455873,0.085085474384645,0.0698867180980948,0.214580322983143,0.140114302899959
0.138304190711495,0.118384973352151,0.112798304143553,0.0914714271824521,0.148304279860945,0.172549231813914
0.174878073324954,0.136390131716492,0.175801070023627,0.105304837471168,0.150506560315747,0.198359554597144
0.210307056889961,0.170907455552679,0.221981686141565,0.147199069712968,0.178382742500255,0.224062966007227
